年月日,平均気温(℃),最高気温(℃),最低気温(℃)
2000/6/11,16.2,18.7,14.3
2000/6/12,17.3,20.5,14.8
2000/6/13,18.0,23.6,15.4
2000/6/14,17.9,22.9,14.2
2000/6/15,20.4,28.9,13.8
2000/6/16,23.0,31.3,16.7
2000/6/17,17.9,20.2,17.1
2000/6/18,21.6,28.4,16.6
2000/6/19,23.7,30.9,18.8
2000/6/20,23.9,31.3,17.0
2000/6/21,22.5,26.9,19.5
2000/6/22,22.3,28.3,17.5
2000/6/23,21.5,26.0,19.0
2000/6/24,23.1,27.4,20.0
2000/6/25,22.5,28.5,19.6
2000/6/26,22.4,28.5,19.4
2000/6/27,20.8,22.0,20.0
2000/6/28,21.9,25.0,19.4
2000/6/29,21.2,23.1,17.6
2000/6/30,25.1,30.0,21.0
2000/7/1,27.0,33.6,21.3
2000/7/2,26.5,34.0,22.2
2000/7/3,25.3,32.9,20.0
2000/7/4,22.0,31.3,17.6
2000/7/5,21.4,28.5,17.7
2000/7/6,22.0,30.4,15.6
2000/7/7,22.0,27.3,18.6
2000/7/8,21.9,26.6,17.8
2000/7/9,22.7,30.5,15.0
2000/7/10,24.1,31.6,16.7
2000/7/11,24.5,31.3,16.8
2000/7/12,24.9,30.3,20.8
2000/7/13,24.9,30.4,19.9
2000/7/14,24.4,31.6,18.8
2000/7/15,23.3,27.0,20.2
2000/7/16,26.9,34.1,20.4
2000/7/17,25.8,34.0,18.3
2000/7/18,26.1,32.6,21.5
2000/7/19,26.0,34.8,19.3
2000/7/20,25.5,33.2,21.9
2000/7/21,26.9,34.3,21.2
2000/7/22,27.6,34.6,22.4
2000/7/23,28.5,36.0,21.2
2000/7/24,26.1,31.7,23.0
2000/7/25,21.3,23.6,18.1
2000/7/26,22.0,28.0,17.5
2000/7/27,23.8,27.9,19.9
2000/7/28,21.9,24.8,20.4
2000/7/29,24.8,30.7,20.5
2000/7/30,24.4,29.5,21.0
2000/7/31,25.3,30.5,22.3
2000/8/1,26.0,31.8,21.2
2000/8/2,24.9,31.9,20.8
2000/8/3,26.5,33.9,21.0
2000/8/4,24.6,33.3,20.2
2000/8/5,23.9,32.4,19.7
2000/8/6,23.5,31.7,19.4
2000/8/7,23.5,30.8,19.9
2000/8/8,23.8,32.4,20.1
2000/8/9,23.6,29.4,20.3
2000/8/10,25.4,33.3,18.6
2000/8/11,26.6,33.9,21.3
2000/8/12,27.0,33.0,22.0
2000/8/13,27.5,33.3,22.3
2000/8/14,26.5,34.5,20.7
2000/8/15,25.3,31.7,22.5
2000/8/16,25.9,31.4,22.1
2000/8/17,25.7,32.8,22.2
2000/8/18,25.4,32.2,21.7
2000/8/19,26.0,31.9,22.2
2000/8/20,25.9,31.6,22.3
2000/8/21,25.3,30.9,21.9
2000/8/22,27.7,35.0,22.6
2000/8/23,26.6,34.5,20.5
2000/8/24,24.7,33.0,17.1
2000/8/25,25.4,32.7,18.9
2000/8/26,26.1,33.9,20.2
2000/8/27,26.6,33.3,22.6
2000/8/28,26.1,33.3,21.5
2000/8/29,25.1,33.6,19.9
2000/8/30,25.2,31.9,20.7
2000/8/31,23.6,31.2,20.4
2000/9/1,24.5,28.3,21.9
2000/9/2,25.7,31.0,21.4
2000/9/3,23.5,30.2,17.4
2000/9/4,19.8,27.2,14.4
2000/9/5,18.5,24.3,15.2
2000/9/6,21.1,26.5,17.6
2000/9/7,22.4,26.0,19.2
2000/9/8,23.8,29.3,20.2
2000/9/9,24.7,30.8,20.8
2000/9/10,24.2,30.8,19.2
2000/9/11,20.2,21.9,19.3
2000/9/12,22.0,25.1,19.7
2000/9/13,24.1,30.7,20.1
2000/9/14,23.0,29.3,18.2
2000/9/15,24.0,31.3,19.5
2000/9/16,22.7,28.6,19.8
2000/9/17,22.8,27.9,20.0
2000/9/18,21.7,27.9,16.2
2000/9/19,19.6,28.0,13.9
2000/9/20,20.1,28.4,14.0
2000/9/21,20.5,29.3,13.3
2000/9/22,20.0,27.8,14.0
2000/9/23,16.2,18.3,15.0
2000/9/24,19.4,27.9,15.3
2000/9/25,20.4,27.2,15.5
2000/9/26,18.8,25.3,13.1
2000/9/27,16.4,25.0,9.6
